DEPTH_MD,GROUP,FORMATION,RMED,RDEP,RHOB,GR,NPHI,PEF,DTC,DTS,ROPA
2949.36,VIKING GP.,Draupne Fm.,1.0430977345,1.0252394676,2.2981917858,355.67648315,0.374399364,5.3009581566,122.55941772,243.14781189,84.500762939
2949.512,VIKING GP.,Draupne Fm.,1.05209589,0.9819290638,2.3169445992,325.40332031,0.3825242817,5.5137143135,121.71931458,246.0970459,81.112716675
2949.664,VIKING GP.,Draupne Fm.,1.0758357048,1.0193463564,2.3622386456,282.70544434,0.3628766537,5.5510106087,121.13264465,246.84553528,77.72467041
2949.816,VIKING GP.,Draupne Fm.,1.1173201799,1.0985383987,2.4269049168,276.43017578,0.3304336071,5.6409611702,120.65177155,245.9566803,74.336624146
2949.968,VIKING GP.,Draupne Fm.,1.129417181,1.0846374035,2.4186518192,292.59506226,0.3310828805,5.72245121,120.20905304,242.0247345,70.948577881
2950.12,VIKING GP.,Draupne Fm.,1.1326639652,1.0566138029,2.3504760265,295.24435425,0.361789614,5.617562294,117.41616058,235.66807556,68.235870361
2950.272,VIKING GP.,Draupne Fm.,1.1726458073,1.1362174749,2.3582763672,288.62133789,0.3675400913,5.4372634888,114.93465424,230.46643066,65.7032547
2950.424,VIKING GP.,Draupne Fm.,1.1286369562,1.226323843,2.3468074799,288.43566895,0.3749669194,5.2943239212,115.64579773,227.21763611,63.170639038
2950.576,VIKING GP.,Draupne Fm.,1.0942796469,1.1595398188,2.2796814442,297.34506226,0.3845712543,5.2466626167,116.20055389,224.12019348,60.638023376
2950.728,VIKING GP.,Draupne Fm.,1.0754050016,1.0664916039,2.2600233555,317.13217163,0.3874055445,5.0278596878,117.71270752,222.36167908,58.105407715
2950.88,VIKING GP.,Draupne Fm.,0.9853608012,1.0777311325,2.2696106434,330.60009766,0.3869159222,4.9633378983,118.86128235,224.97154236,55.572792053
2951.032,VIKING GP.,Draupne Fm.,0.9822189212,1.043644309,2.287791729,328.409729,0.3852615654,5.1639990807,119.784729,228.17529297,53.963008881
2951.184,VIKING GP.,Draupne Fm.,1.0272663832,0.9783654809,2.298173666,299.36801147,0.3952595592,5.3355426788,120.34403992,232.84318542,55.813865662
2951.336,VIKING GP.,Draupne Fm.,1.0617351532,0.9741939306,2.3103044033,269.59799194,0.3912718892,5.6085219383,120.96898651,237.59043884,57.664718628
2951.488,VIKING GP.,Draupne Fm.,1.0773046017,1.0400753021,2.3270273209,261.97579956,0.3663340807,5.8385767937,121.32710266,239.68321228,59.515571594
2951.64,VIKING GP.,Draupne Fm.,1.0905514956,1.0569998026,2.3180656433,260.07095337,0.3607671857,5.6679778099,121.20158386,240.04083252,61.366424561
2951.792,VIKING GP.,Draupne Fm.,1.1012079716,1.0646703243,2.3049743176,249.39399719,0.3649320006,5.5560173988,121.47975922,240.29563904,63.217281342
2951.944,VIKING GP.,Draupne Fm.,1.1006468534,1.0617860556,2.2999572754,240.82032776,0.3658647239,5.4309649467,121.43157959,239.56176758,65.068130493
2952.096,VIKING GP.,Draupne Fm.,1.0905795097,1.0536814928,2.322177887,250.40490723,0.3632045984,5.1157436371,120.90374756,238.3611908,67.857017517
2952.248,VIKING GP.,Draupne Fm.,1.0762187243,1.0459848642,2.3515119553,270.99584961,0.3654664457,4.9191036224,120.20565796,236.51989746,71.189323425
2952.4,VIKING GP.,Draupne Fm.,1.0486979485,1.0248733759,2.3512597084,272.66400146,0.3569042385,5.4157581329,119.7815094,234.47424316,74.521629333
2952.552,VIKING GP.,Draupne Fm.,1.0200308561,0.9908098578,2.3509271145,266.9057312,0.3484627306,6.0577764511,119.16403961,233.3248291,77.853935242
2952.704,VIKING GP.,Draupne Fm.,1.0127346516,0.9697235823,2.3526113033,270.19833374,0.3666733503,6.0815243721,119.19259644,233.84657288,81.186233521
2952.856,VIKING GP.,Draupne Fm.,1.0238441229,0.9816865921,2.3442485332,282.62557983,0.3693977296,5.8730449677,119.93273926,235.02069092,84.518539429
2953.008,VIKING GP.,Draupne Fm.,1.0450025797,1.0140144825,2.3286528587,293.9414978,0.3558950126,5.676179409,120.59989166,235.73574829,87.877960205
2953.16,VIKING GP.,Draupne Fm.,1.048276782,1.0085783005,2.3115706444,292.98248291,0.3436762989,5.61130476,120.8839035,235.70135498,91.725471497
2953.312,VIKING GP.,Draupne Fm.,1.0245877504,0.9754169583,2.3190140724,287.11355591,0.3478254676,5.602291584,120.66069031,234.82365417,95.572990417
2953.464,VIKING GP.,Draupne Fm.,1.0140661001,0.9797075987,2.3217563629,283.34997559,0.3525100648,5.6619267464,120.25776672,233.99243164,99.420501709
2953.616,VIKING GP.,Draupne Fm.,1.0334956646,1.0078057051,2.3188774586,283.38980103,0.3587637544,5.545627594,120.13436127,233.28242493,103.268013
2953.768,VIKING GP.,Draupne Fm.,1.0410664082,1.0136059523,2.31939888,287.77880859,0.3571874201,5.3556952477,120.12430573,233.25657654,107.11552429
2953.92,VIKING GP.,Draupne Fm.,1.0225732327,0.9947312474,2.3348295689,273.71081543,0.3494976163,5.3762493134,119.72668457,233.3624115,110.96303558
2954.072,VIKING GP.,Draupne Fm.,1.0041117668,0.9759298563,2.3335206509,260.02514648,0.3453147411,5.3338112831,119.18354797,232.77124023,110.69987488
2954.224,VIKING GP.,Draupne Fm.,1.0127710104,0.9817756414,2.3232872486,260.57067871,0.3634922206,5.1035542488,118.80331421,231.18051147,105.86929321
2954.376,VIKING GP.,Draupne Fm.,1.0296398401,1.0055252314,2.3198709488,271.36010742,0.3723417819,5.1535825729,118.53411102,229.85681152,101.03871918
2954.528,VIKING GP.,Draupne Fm.,1.0471830368,1.0208535194,2.3154065609,269.18774414,0.3521622121,5.2033934593,118.2587204,229.97932434,96.208137512
2954.68,VIKING GP.,Draupne Fm.,1.0554271936,1.0261645317,2.3078608513,265.16195679,0.3425637782,5.4193062782,118.78318787,230.83352661,91.377555847
2954.832,VIKING GP.,Draupne Fm.,1.0569611788,1.0270060301,2.3161141872,272.315979,0.343270272,5.7025108337,119.72241211,231.74627686,86.546974182
2954.984,VIKING GP.,Draupne Fm.,1.056296587,1.0226328373,2.3420155048,286.16900635,0.344963938,5.8494663239,120.3515625,232.2492218,81.716400146
2955.136,VIKING GP.,Draupne Fm.,1.0555633307,1.0164455175,2.3491742611,283.16766357,0.336632669,5.7583189011,120.54023743,231.71139526,85.553436279
2955.288,VIKING GP.,Draupne Fm.,1.0534979105,1.0109313726,2.3454022408,270.66210938,0.3387367129,5.7456998825,120.36660004,230.5125885,90.410194397
2955.44,VIKING GP.,Draupne Fm.,1.0443872213,1.0076067448,2.3540830612,255.2217865,0.3438610137,6.0373516083,119.91752625,229.42736816,95.266952515
2955.592,VIKING GP.,Draupne Fm.,1.0191590786,0.9995333552,2.3697421551,249.47975159,0.3453313112,6.217315197,119.33033752,229.1574707,100.12371063
2955.744,VIKING GP.,Draupne Fm.,0.9879950285,0.9743683934,2.3817358017,254.13421631,0.3446871936,6.2310571671,118.75031281,229.90750122,104.98046875
2955.896,VIKING GP.,Draupne Fm.,0.973969698,0.9465000629,2.3912172318,259.9666748,0.3431878686,5.9130630493,118.39881897,230.6713562,109.83722687
2956.048,VIKING GP.,Draupne Fm.,0.9676045775,0.9445983171,2.3885893822,261.95059204,0.3456314206,5.618083477,118.37297058,230.79542542,111.90814972
2956.2,VIKING GP.,Draupne Fm.,0.9648893476,0.9563881755,2.3807318211,257.21600342,0.3512281179,5.3376021385,118.05654907,229.68041992,107.94311523
2956.352,VIKING GP.,Draupne Fm.,0.9682506919,0.9605884552,2.3766055107,259.74783325,0.3524255157,5.4869613647,118.29278564,229.05471802,103.97808075
2956.504,VIKING GP.,Draupne Fm.,0.9706497192,0.9557976127,2.3711576462,264.84609985,0.3433180749,5.6588449478,118.6211319,229.52548218,100.01303864
2956.656,VIKING GP.,Draupne Fm.,0.9624128342,0.9372322559,2.3869624138,265.44223022,0.3399257362,5.9568657875,119.1540451,230.03955078,96.04800415
2956.808,VIKING GP.,Draupne Fm.,0.9424195886,0.9198101163,2.4036552906,264.05975342,0.3427885175,6.3579716682,119.00883484,230.86419678,92.082962036
2956.96,VIKING GP.,Draupne Fm.,0.9259288311,0.8981907368,2.4056437016,262.19107056,0.3503178656,6.3746604919,118.94541168,231.41075134,88.117927551
2957.112,VIKING GP.,Draupne Fm.,0.9208237529,0.8881388307,2.4084484577,262.37661743,0.3596166968,6.2634544373,118.71421051,231.38043213,88.921058655
2957.264,VIKING GP.,Draupne Fm.,0.9385254979,0.8922539353,2.3922739029,266.28552246,0.3620994985,6.035753727,117.95320892,231.3094635,91.427116394
2957.416,VIKING GP.,Draupne Fm.,0.9628474116,0.9205213785,2.3798921108,272.4644165,0.3651893139,5.7340526581,117.32298279,231.48222351,93.933174133
2957.568,VIKING GP.,Draupne Fm.,1.0007646084,0.9651645422,2.3774235249,273.09933472,0.3644941449,5.5988464355,117.13327789,231.86851501,96.439224243
2957.72,VIKING GP.,Draupne Fm.,1.019387722,0.9912515879,2.3849811554,262.72399902,0.3565271795,5.717839241,117.258255,231.99491882,98.945281982
2957.872,VIKING GP.,Draupne Fm.,1.0008099079,0.9590224028,2.3727784157,256.240448,0.3684744537,5.7620258331,117.0839386,232.18135071,101.45133972
2958.024,VIKING GP.,Draupne Fm.,1.0402336121,1.0339628458,2.3206284046,255.57202148,0.3781714439,5.671605587,117.7784729,231.89172363,103.40873718
2958.176,VIKING GP.,Draupne Fm.,1.176312089,1.1754631996,2.315081358,261.88354492,0.3786850572,6.1059455872,118.7483139,231.8032074,102.44000244
2958.328,VIKING GP.,Draupne Fm.,1.2101280689,1.1823062897,2.3247280121,271.15539551,0.38002491,6.1049971581,118.85968781,232.09965515,101.4712677
2958.48,VIKING GP.,Draupne Fm.,1.2071522474,1.178542614,2.3376488686,280.93600464,0.3767166734,6.0998234749,118.98530579,232.31816101,100.50252533
2958.632,VIKING GP.,Draupne Fm.,1.1899161339,1.1673833132,2.3479804993,292.18078613,0.3600397408,6.3880124092,119.55541992,232.60554504,99.533790588
3037.368,VIKING GP.,Draupne Fm.,1.2273653746,1.2852531672,2.4582402706,137.94090271,0.2800201476,6.7564444542,166.56639099,293.77587891,63.824398041
3037.52,VIKING GP.,Draupne Fm.,1.3511091471,1.403428793,2.4403743744,128.83265686,0.2688192129,6.5313158035,162.32725525,293.59933472,62.136581421
3037.672,VIKING GP.,Draupne Fm.,1.4084279537,1.4421932697,2.4422469139,126.75006866,0.2421437651,6.4537153244,159.10832214,292.90106201,60.448764801
3037.824,VIKING GP.,Draupne Fm.,1.3915803432,1.4204958677,2.4648268223,118.51858521,0.2319793701,6.748884201,157.06117249,288.32696533,58.760948181
3037.976,VIKING GP.,Draupne Fm.,1.3869566917,1.4093123674,2.4697244167,113.36551666,0.2258607298,6.6480913162,156.12413025,284.65609741,57.073131561
3038.128,VIKING GP.,Heather Fm.,1.3771312237,1.3913389444,2.4765899181,117.89958191,0.2255708128,6.4764847755,154.83522034,283.81311035,57.649486542
3038.28,VIKING GP.,Heather Fm.,1.3589289188,1.3632489443,2.4546451569,117.04014587,0.2277576178,6.193652153,153.81680298,287.76168823,58.650375366
3038.432,VIKING GP.,Heather Fm.,1.3425648212,1.3512444496,2.4518311024,110.24206543,0.2288965881,6.4762187004,152.6569519,295.77578735,59.651264191
3038.584,VIKING GP.,Heather Fm.,1.3129073381,1.3239065409,2.4625320435,109.51160431,0.2137068957,6.7847790718,151.86732483,299.78430176,60.652153015
3038.736,VIKING GP.,Heather Fm.,1.2558077574,1.282083869,2.4584474564,100.11804199,0.2046741694,6.7197971344,150.39079285,302.16506958,61.65304184
3038.888,VIKING GP.,Heather Fm.,1.2029256821,1.2408869267,2.4550459385,90.475585938,0.2018455267,6.6665477753,149.91497803,301.16525269,62.653930664
3039.04,VIKING GP.,Heather Fm.,1.2465366125,1.2641191483,2.4605472088,84.395477295,0.1935377419,6.4767861366,150.7971344,294.30895996,62.826545715
3039.192,VIKING GP.,Heather Fm.,1.2296586037,1.2501142025,2.472522974,88.794410706,0.195946455,6.3753743172,152.73196411,294.652771,60.680007935
3039.344,VIKING GP.,Heather Fm.,1.1963663101,1.2329915762,2.4850180149,90.466667175,0.2054789215,6.5812630653,152.05918884,291.03222656,58.533466339
3039.496,VIKING GP.,Heather Fm.,1.2492682934,1.281560421,2.4995789528,86.477851868,0.2066999972,6.7287249565,150.51165771,286.83956909,56.386924744
3039.648,VIKING GP.,Heather Fm.,1.2931761742,1.3205496073,2.5126042366,81.952781677,0.2054745406,6.7533278465,150.19132996,297.24227905,54.240383148
3039.8,VIKING GP.,Heather Fm.,1.3259766102,1.3491095304,2.5105330944,83.192047119,0.2089669257,6.6684966087,149.88800049,305.74890137,52.093841553
3039.952,VIKING GP.,Heather Fm.,1.344455719,1.3693196774,2.5123512745,84.422698975,0.208193779,6.8791761398,151.65789795,310.00732422,49.947303772
3040.104,VIKING GP.,Heather Fm.,1.3597153425,1.3799644709,2.5136554241,88.236083984,0.2096502781,7.0800328255,154.45695496,309.04064941,49.815734863
3040.256,VIKING GP.,Heather Fm.,1.3800363541,1.3947793245,2.5112051964,93.012817383,0.214570567,7.1372737885,158.15490723,308.96923828,50.614151001
3040.408,VIKING GP.,Heather Fm.,1.3660821915,1.3806860447,2.518475771,90.410835266,0.2234932631,7.0827035904,159.89814758,308.9067688,51.412570953
3040.56,VIKING GP.,Heather Fm.,1.3695933819,1.3795622587,2.5195279121,94.960502625,0.2356384248,7.2070827484,158.95219421,303.62335205,52.210990906
3040.712,VIKING GP.,Heather Fm.,1.2929568291,1.3232619762,2.5061161518,100.93202972,0.2323381752,6.8443675041,157.7114563,301.40234375,53.009407043
3040.864,VIKING GP.,Heather Fm.,1.2886431217,1.3250914812,2.4898040295,101.67120361,0.2264595777,6.6897740364,156.11047363,300.73248291,53.807826996
3041.016,VIKING GP.,Heather Fm.,1.2800486088,1.3261481524,2.4793076515,100.78269958,0.2273036391,6.7770180702,155.86775208,293.31646729,54.621574402
3041.168,VIKING GP.,Heather Fm.,1.2544273138,1.3159751892,2.4621829987,101.15066528,0.2289593071,6.4162750244,155.23835754,289.93554688,55.567897797
3041.32,VIKING GP.,Heather Fm.,1.3034956455,1.3490242958,2.4793965816,96.213150024,0.2242856175,6.6435365677,154.75952148,294.52053833,56.514221191
3041.472,VIKING GP.,Heather Fm.,1.3060972691,1.3518408537,2.4900870323,95.92616272,0.2212907523,6.9366588593,153.7205658,298.52709961,57.460544586
3041.624,VIKING GP.,Heather Fm.,1.3050522804,1.3325254917,2.4904747009,94.423118591,0.218544662,7.1395149231,150.61126709,298.53018188,58.406867981
3041.776,VIKING GP.,Heather Fm.,1.2716264725,1.2966171503,2.4860212803,93.157371521,0.2179322094,7.0842022896,148.33674622,305.6583252,59.353191376
3041.928,VIKING GP.,Heather Fm.,1.2738178968,1.3226958513,2.5060331821,93.863647461,0.2130472511,6.9759836197,148.35137939,304.92782593,60.299514771
3042.08,VIKING GP.,Heather Fm.,1.300409317,1.3918148279,2.5173478127,89.142356873,0.1951050013,6.8846511841,150.09858704,301.97232056,60.020328522
3042.232,VIKING GP.,Heather Fm.,1.5108816624,1.615529418,2.5482017994,86.469573975,0.1912847161,6.9226837158,152.44075012,299.89788818,58.638179779
3042.384,VIKING GP.,Heather Fm.,1.8263071775,1.8496077061,2.5568506718,84.089744568,0.1902888566,7.2621555328,152.96459961,296.84295654,57.256034851
3042.536,VIKING GP.,Heather Fm.,1.6602139473,1.6683138609,2.5374920368,84.203689575,0.1979474872,7.1920599937,151.72608948,293.71936035,55.873889923
3042.688,VIKING GP.,Heather Fm.,1.4834699631,1.5121529102,2.499771595,82.907806396,0.2068493962,6.9822998047,149.43031311,295.80041504,54.491744995
3042.84,VIKING GP.,Heather Fm.,1.4215787649,1.4601562023,2.4884169102,90.385177612,0.2127471864,6.9751639366,148.48213196,299.39935303,53.109600067
3042.992,VIKING GP.,Heather Fm.,1.3874436617,1.4278976917,2.498374939,89.037948608,0.2078126967,7.1495466232,148.84117126,303.79595947,51.727455139
3043.144,VIKING GP.,Heather Fm.,1.3922809362,1.4488071203,2.505210638,92.40259552,0.1968625635,6.685898304,149.86647034,310.32232666,52.141296387
3043.296,VIKING GP.,Heather Fm.,1.4127879143,1.4879610538,2.5053038597,85.019859314,0.1967369169,6.2640137672,150.99436951,307.02258301,52.654918671
3043.448,VIKING GP.,Heather Fm.,1.383749485,1.4550368786,2.4912872314,79.821510315,0.1975250095,6.1157474518,152.61199951,304.45523071,53.16853714
3043.6,VIKING GP.,Heather Fm.,1.350051403,1.4158494473,2.4891514778,80.998321533,0.2013212144,6.3121681213,153.87228394,298.31265259,53.682159424
3043.752,VIKING GP.,Heather Fm.,1.2938227654,1.3422722816,2.4824647903,79.836349487,0.2112316489,6.3269815445,155.09397888,294.85702515,54.195777893
3043.904,VIKING GP.,Heather Fm.,1.3092211485,1.3368343115,2.4987323284,85.342140198,0.2166969776,7.1991944313,155.96165466,297.91845703,54.709400177
3044.056,VIKING GP.,Heather Fm.,1.3139754534,1.3337066174,2.4990906715,91.257865906,0.222311303,7.3950867653,156.05973816,302.29437256,55.211532593
3044.208,VIKING GP.,Heather Fm.,1.2960162163,1.3231189251,2.4843685627,90.373222351,0.2217436433,7.134452343,155.23356628,304.13128662,55.693969727
3044.36,VIKING GP.,Heather Fm.,1.2792656422,1.3122056723,2.4863908291,86.354888916,0.2138993442,6.8405013084,154.55819702,309.51287842,56.176410675
3044.512,VIKING GP.,Heather Fm.,1.2372972965,1.2917491198,2.490101099,89.817184448,0.2179513425,6.9646019936,154.135849,310.65509033,56.658847809
3044.664,VIKING GP.,Heather Fm.,1.222689867,1.2834393978,2.4865062237,97.04082489,0.2168097347,6.9082164764,154.01196289,306.09463501,57.141288757
3044.816,VIKING GP.,Heather Fm.,1.2349919081,1.2952028513,2.486978054,91.602310181,0.2123128027,6.7480587959,153.90968323,299.36911011,57.623725891
3044.968,VIKING GP.,Heather Fm.,1.268448472,1.3296265602,2.4990251064,91.658859253,0.2061157972,6.8917784691,153.77079773,289.68896484,58.10616684
3045.12,VIKING GP.,Heather Fm.,1.2989121675,1.3478860855,2.4997730255,87.928497314,0.2063440531,6.8291521072,153.32752991,281.44006348,58.314064026
3045.272,VIKING GP.,Heather Fm.,1.3166533709,1.3534883261,2.4847364426,86.371055603,0.2020381689,6.4413661957,152.99647522,278.98059082,58.448745728
3045.424,VIKING GP.,Heather Fm.,1.2528822422,1.293898344,2.4877831936,91.251335144,0.201478377,6.3926301003,152.90879822,289.54660034,58.583431244
3045.576,VIKING GP.,Heather Fm.,1.2303905487,1.2785596848,2.483058691,90.128952026,0.207046628,6.5612168312,153.3137207,289.97576904,58.71811676
3045.728,VIKING GP.,Heather Fm.,1.2632248402,1.3111486435,2.4986302853,90.072769165,0.2028080821,6.8926692009,153.28167725,291.57711792,58.852802277
3045.88,VIKING GP.,Heather Fm.,1.3066179752,1.3422369957,2.5168130398,91.000419617,0.1996370107,7.0716290474,152.49671936,295.36602783,58.987483978
3046.032,VIKING GP.,Heather Fm.,1.344622612,1.3691986799,2.5206232071,91.59021759,0.1974341869,7.0342955589,150.57745361,293.87805176,59.001213074
3046.184,VIKING GP.,Heather Fm.,1.3681559563,1.3848004341,2.5129575729,85.855018616,0.1951421946,7.0262150764,148.26515198,289.22598267,58.56136322
3046.336,VIKING GP.,Heather Fm.,1.3689918518,1.3787127733,2.4999370575,81.659080505,0.2006930262,6.6610445976,145.31297302,281.29782104,58.121509552
3046.488,VIKING GP.,Heather Fm.,1.3281607628,1.3181118965,2.4981946945,81.280212402,0.2023721933,6.6452746391,139.03036499,262.17422485,57.681659698
3046.64,VIKING GP.,Heather Fm.,1.3010632992,1.2846577168,2.504226923,86.584396362,0.1976058781,6.8561739922,133.86830139,250.923172,57.241809845
3046.792,VIKING GP.,Heather Fm.,1.276471734,1.274440527,2.5101516247,86.997299194,0.1948167384,6.6758880615,130.32369995,252.2202301,56.801956177
3046.944,VIKING GP.,Heather Fm.,1.2775139809,1.2987735271,2.5306606293,86.01625824,0.199208945,6.5721526146,128.69534302,256.24865723,56.362106323
3047.096,VIKING GP.,Heather Fm.,1.3074789047,1.3663262129,2.5994451046,83.610939026,0.2017733604,7.0483989716,129.5135498,255.12997437,54.444202423
3047.248,VIKING GP.,Heather Fm.,1.5080993176,1.6131813526,2.6871359348,75.746780396,0.1798546761,7.6511917114,133.84204102,278.5640564,51.664104462
3047.4,VIKING GP.,Heather Fm.,2.0509705544,2.1102695465,2.739420414,66.205764771,0.1458798051,7.8160815239,140.39833069,298.6663208,48.8840065
3047.552,VIKING GP.,Heather Fm.,2.6020390987,2.5178017616,2.7576744556,60.708301544,0.1279846281,7.7716093063,145.32258606,307.6703186,46.103908539
3047.704,VIKING GP.,Heather Fm.,3.273124218,2.9327516556,2.7457375526,55.152866364,0.1404004246,7.8384261131,150.10186768,310.15258789,43.323810577
3047.856,VIKING GP.,Heather Fm.,3.4826266766,2.8631882668,2.7235751152,60.391822815,0.1772475988,8.1383314133,151.61212158,300.24978638,40.543712616
3048.008,VIKING GP.,Heather Fm.,3.1429729462,2.4769558907,2.6555104256,82.785224915,0.2053728551,7.9536242485,151.03330994,297.95736694,37.925640106
3048.16,VIKING GP.,Heather Fm.,2.2855365276,1.8646184206,2.5764112473,100.79428864,0.2201160789,7.4296331406,149.81852722,302.28491211,38.320983887
3048.312,VIKING GP.,Heather Fm.,1.6610591412,1.5580636263,2.5238544941,94.476448059,0.2152248919,6.8808107376,149.64584351,307.70635986,38.716327667
3048.464,VIKING GP.,Heather Fm.,1.5337666273,1.5731819868,2.5137405396,87.908531189,0.1997260302,7.2615394592,150.54800415,305.97714233,39.111667633
3048.616,VIKING GP.,Heather Fm.,1.4950243235,1.5854830742,2.5108573437,82.821205139,0.1967351437,7.3962402344,152.01083374,300.73025513,39.507011414
3048.768,VIKING GP.,Heather Fm.,1.4224632978,1.5500929356,2.5082027912,82.080322266,0.2027333081,7.282602787,153.20223999,297.45986938,39.902355194
3048.92,VIKING GP.,Heather Fm.,1.3496142626,1.4616062641,2.5046873093,82.923034668,0.208601743,7.3413496017,153.60266113,296.03231812,40.29769516
3049.072,VIKING GP.,Heather Fm.,1.2882245779,1.3608973026,2.5028567314,84.471221924,0.2113148123,7.3088078499,153.07624817,296.68170166,42.439147949
3049.224,VIKING GP.,Heather Fm.,1.2337319851,1.2700847387,2.5104358196,87.200630188,0.2177124768,7.4113788605,152.36587524,298.41995239,46.520717621
3049.376,VIKING GP.,Heather Fm.,1.213003397,1.2440899611,2.5193517208,90.367698669,0.2203130275,7.6390557289,152.59791565,303.89709473,50.602291107
3049.528,VIKING GP.,Heather Fm.,1.2429548502,1.2845059633,2.5127954483,90.76890564,0.2161597908,7.6479921341,154.04353333,310.32348633,54.683860779
3049.68,VIKING GP.,Heather Fm.,1.2841069698,1.3334307671,2.5211379528,86.320762634,0.2092609853,7.7007231712,155.29797363,307.33953857,58.765434265
3049.832,VIKING GP.,Heather Fm.,1.3103957176,1.3527243137,2.5245158672,80.607917786,0.2096261829,7.6737322807,156.12467957,304.32095337,62.847003937
3049.984,VIKING GP.,Heather Fm.,1.3011418581,1.3267319202,2.5213518143,84.254425049,0.2211219817,7.4319186211,156.19619751,301.02932739,66.928573608
3050.136,VIKING GP.,Heather Fm.,1.264428854,1.2820621729,2.5164716244,91.561073303,0.2258088291,7.2139987946,155.48957825,293.9597168,66.021408081
3050.288,VIKING GP.,Heather Fm.,1.2390277386,1.2604812384,2.5091145039,98.597640991,0.2281880379,7.3253836632,155.30580139,292.01754761,64.527336121
3050.44,VIKING GP.,Heather Fm.,1.2277948856,1.2668061256,2.5085349083,99.347793579,0.234866932,7.4299631119,155.40429688,293.57147217,63.033256531
3050.592,VIKING GP.,Heather Fm.,1.2670122385,1.315805316,2.4991362095,92.157653809,0.2286518216,7.3061609268,155.21347046,294.04525757,61.539180756
3050.744,VIKING GP.,Heather Fm.,1.3361574411,1.3739676476,2.5022583008,85.413528442,0.2153625488,7.4009532928,154.93025208,297.21008301,60.045101166
3050.896,VIKING GP.,Heather Fm.,1.3493298292,1.3859708309,2.5053217411,89.215950012,0.2123298049,7.2371845245,154.51904297,300.20059204,58.551025391
3051.048,VIKING GP.,Heather Fm.,1.3569121361,1.3839763403,2.5006089211,96.646011353,0.2151455134,6.9496707916,154.02087402,300.95516968,58.016887665
3051.2,VIKING GP.,Heather Fm.,1.391084671,1.3953903913,2.5006701946,100.40899658,0.2193875611,7.2093229294,153.11276245,296.6105957,59.56262207
3051.352,VIKING GP.,Heather Fm.,1.3954747915,1.3801511526,2.5117714405,101.1847229,0.2215083539,7.6354641914,151.21109009,293.54031372,61.108352661
3051.504,VIKING GP.,Heather Fm.,1.3611687422,1.3509958982,2.510748148,98.911720276,0.2203875035,7.5790028572,148.73236084,291.05682373,62.654083252
3051.656,VIKING GP.,Heather Fm.,1.3232228756,1.3248541355,2.5093066692,96.548576355,0.2188961953,7.3732104301,145.04110718,289.1368103,64.199813843
3051.808,VIKING GP.,Heather Fm.,1.2768524885,1.3003110886,2.5227506161,92.595474243,0.2196348906,7.2055664063,142.54119873,288.20858765,65.745544434
3051.96,VIKING GP.,Heather Fm.,1.3726710081,1.3791573048,2.5671563148,85.312103271,0.2082907557,7.1383476257,144.04980469,294.65942383,67.291282654
3052.112,VIKING GP.,Heather Fm.,1.5671643019,1.5329911709,2.639657259,68.561912537,0.1889275312,7.5178723335,147.38803101,304.59805298,65.177978516
3052.264,VIKING GP.,Heather Fm.,1.6383888721,1.5994836092,2.6876649857,59.276172638,0.1753761023,7.9290781021,150.15457153,306.95611572,61.757881165
3052.416,VIKING GP.,Heather Fm.,1.4180996418,1.411460042,2.6687059402,66.527488708,0.1695349813,7.9965581894,152.20939636,307.60076904,58.337779999
3052.568,VIKING GP.,Heather Fm.,1.2882658243,1.3006141186,2.6060619354,78.097229004,0.1817866564,7.1145558357,153.38449097,308.44815063,54.917682648
3052.72,VIKING GP.,Heather Fm.,1.302782774,1.3127548695,2.5686078072,87.587516785,0.2022749335,6.7435541153,153.90872192,304.85244751,51.497585297
3052.872,VIKING GP.,Heather Fm.,1.3375794888,1.3366705179,2.5478785038,91.237236023,0.21089302,6.7868251801,154.15939331,301.91952515,48.077484131
3053.024,VIKING GP.,Heather Fm.,1.390653491,1.3673504591,2.5351939201,94.843070984,0.2083391249,6.7467660904,154.23750305,299.515625,45.742557526
3053.176,VIKING GP.,Heather Fm.,1.4010492563,1.3969964981,2.5309185982,94.639305115,0.2111372501,6.9398550987,154.33906555,296.14865112,49.195201874
3053.328,VIKING GP.,Heather Fm.,1.3241578341,1.3704303503,2.5264418125,94.67893219,0.2155612409,6.8698477745,154.76249695,295.98800659,52.647850037
3053.48,VIKING GP.,Heather Fm.,1.3092278242,1.3656246662,2.5236337185,92.48979187,0.2191541046,6.7328310013,155.59577942,296.44192505,56.100494385
3053.632,VIKING GP.,Heather Fm.,1.3317089081,1.3631117344,2.5250434875,92.267562866,0.2198371738,6.8046684265,156.56860352,301.27627563,59.553142548
3053.784,VIKING GP.,Heather Fm.,1.3062317371,1.3394705057,2.5152683258,92.4715271,0.2194000036,6.7717447281,158.01231384,304.58535767,63.005786896
3053.936,VIKING GP.,Heather Fm.,1.2750296593,1.3171919584,2.5094418526,89.764030457,0.222619012,6.6296348572,158.98187256,301.05889893,66.458435059
3054.088,VIKING GP.,Heather Fm.,1.2802234888,1.3161535263,2.5105161667,90.498840332,0.2251279205,6.572704792,158.68208313,293.64663696,67.901023865
3054.24,VIKING GP.,Heather Fm.,1.2768113613,1.3039858341,2.512250185,92.198509216,0.2248749435,6.7085156441,157.19467163,295.6076355,67.881752014
